tubeID,type,temp,block,replicate,tray,pair,i,j,densityT,FocalSp,i.ind,FocalSp_Den,OtherSp,j.ind,OtherSp_Den,obs_count
651,intra,COLD,COLDA,COLDA1,HOT_T2,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,37
652,intra,COLD,COLDA,COLDA1,HOT_T2,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,90
653,intra,COLD,COLDA,COLDA1,HOT_T2,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,116
654,intra,COLD,COLDA,COLDA2,HOT_T2,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,38
655,intra,COLD,COLDA,COLDA2,HOT_T2,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,57
656,intra,COLD,COLDA,COLDA2,HOT_T2,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,91
657,intra,COLD,COLDA,COLDA3,HOT_T2,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,27
658,intra,COLD,COLDA,COLDA3,HOT_T2,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,58
659,intra,COLD,COLDA,COLDA3,HOT_T2,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,114
660,intra,COLD,COLDB,COLDB4,HOT_T4,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,57
661,intra,COLD,COLDB,COLDB4,HOT_T4,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,68
662,intra,COLD,COLDB,COLDB4,HOT_T4,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,130
663,intra,COLD,COLDB,COLDB5,HOT_T4,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,29
664,intra,COLD,COLDB,COLDB5,HOT_T4,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,59
665,intra,COLD,COLDB,COLDB5,HOT_T4,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,107
666,intra,COLD,COLDB,COLDB6,HOT_T4,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,48
667,intra,COLD,COLDB,COLDB6,HOT_T4,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,62
668,intra,COLD,COLDB,COLDB6,HOT_T4,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,137
669,intra,COLD,COLDB,COLDB7,HOT_T4,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,35
670,intra,COLD,COLDB,COLDB7,HOT_T4,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,51
671,intra,COLD,COLDB,COLDB7,HOT_T4,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,92
672,intra,COLD,COLDC,COLDC8,HOT_T6,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,60
673,intra,COLD,COLDC,COLDC8,HOT_T6,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,63
674,intra,COLD,COLDC,COLDC8,HOT_T6,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,96
675,intra,COLD,COLDC,COLDC9,HOT_T6,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,17
676,intra,COLD,COLDC,COLDC9,HOT_T6,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,72
677,intra,COLD,COLDC,COLDC9,HOT_T6,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,122
678,intra,COLD,COLDC,COLDC10,HOT_T6,PAN_NaN,PAN,NaN,i2j0,PAN,3,4,NA,0,0,33
679,intra,COLD,COLDC,COLDC10,HOT_T6,PAN_NaN,PAN,NaN,i4j0,PAN,3,8,NA,0,0,54
680,intra,COLD,COLDC,COLDC10,HOT_T6,PAN_NaN,PAN,NaN,i8j0,PAN,3,16,NA,0,0,118
681,intra,COLD,COLDA,COLDA1,HOT_T1,BIP_NaN,BIP,NaN,i2j0,BIP,1,4,NA,0,0,60
682,intra,COLD,COLDA,COLDA1,HOT_T1,BIP_NaN,BIP,NaN,i4j0,BIP,1,8,NA,0,0,74
683,intra,COLD,COLDA,COLDA1,HOT_T1,BIP_NaN,BIP,NaN,i8j0,BIP,1,16,NA,0,0,136
684,intra,COLD,COLDA,COLDA2,HOT_T1,BIP_NaN,BIP,NaN,i2j0,BIP,1,4,NA,0,0,56
685,intra,COLD,COLDA,COLDA2,HOT_T1,BIP_NaN,BIP,NaN,i4j0,BIP,1,8,NA,0,0,71
686,intra,COLD,COLDA,COLDA2,HOT_T1,BIP_NaN,BIP,NaN,i8j0,BIP,1,16,NA,0,0,114
687,intra,COLD,COLDA,COLDA3,HOT_T1,BIP_NaN,BIP,NaN,i2j0,BIP,1,4,NA,0,0,44
688,intra,COLD,COLDA,COLDA3,HOT_T1,BIP_NaN,BIP,NaN,i4j0,BIP,1,8,NA,0,0,93
689,intra,COLD,COLDA,COLDA3,HOT_T1,BIP_NaN,BIP,NaN,i8j0,BIP,1,16,NA,0,0,117
690,intra,COLD,COLDB,COLDB4,HOT_EXTRA,BIP_NaN,BIP,NaN,i2j0,BIP,1,4,NA,0,0,21
691,intra,COLD,COLDB,COLDB4,HOT_EXTRA,BIP_NaN,BIP,NaN,i4j0,BIP,1,8,NA,0,0,46
692,intra,COLD,COLDB,COLDB4,HOT_EXTRA,BIP_NaN,BIP,NaN,i8j0,BIP,1,16,NA,0,0,65
693,intra,COLD,COLDB,COLDB5,HOT_EXTRA,BIP_NaN,BIP,NaN,i2j0,BIP,1,4,NA,0,0,23
694,intra,COLD,COLDB,COLDB5,HOT_EXTRA,BIP_NaN,BIP,NaN,i4j0,BIP,1,8,NA,0,0,58
695,intra,COLD,COLDB,COLDB5,HOT_EXTRA,BIP_NaN,BIP,NaN,i8j0,BIP,1,16,NA,0,0,52
696,intra,COLD,COLDB,COLDB6,HOT_EXTRA,BIP_NaN,BIP,NaN,i2j0,BIP,1,4,NA,0,0,26
697,intra,COLD,COLDB,COLDB6,HOT_EXTRA,BIP_NaN,BIP,NaN,i4j0,BIP,1,8,NA,0,0,49
698,intra,COLD,COLDB,COLDB6,HOT_EXTRA,BIP_NaN,BIP,NaN,i8j0,BIP,1,16,NA,0,0,82
699,intra,COLD,COLDB,COLDB7,HOT_EXTRA,BIP_NaN,BIP,NaN,i2j0,BIP,1,4,NA,0,0,9
700,intra,COLD,COLDB,COLDB7,HOT_EXTRA,BIP_NaN,BIP,NaN,i4j0,BIP,1,8,NA,0,0,53
701,intra,COLD,COLDB,COLDB7,HOT_EXTRA,BIP_NaN,BIP,NaN,i8j0,BIP,1,16,NA,0,0,79
702,intra,COLD,COLDC,COLDC8,HOT_T6,BIP_NaN,BIP,NaN,i2j0,BIP,1,4,NA,0,0,21
703,intra,COLD,COLDC,COLDC8,HOT_T6,BIP_NaN,BIP,NaN,i4j0,BIP,1,8,NA,0,0,71
704,intra,COLD,COLDC,COLDC8,HOT_T6,BIP_NaN,BIP,NaN,i8j0,BIP,1,16,NA,0,0,111
705,intra,COLD,COLDC,COLDC9,HOT_T6,BIP_NaN,BIP,NaN,i2j0,BIP,1,4,NA,0,0,32
706,intra,COLD,COLDC,COLDC9,HOT_T6,BIP_NaN,BIP,NaN,i4j0,BIP,1,8,NA,0,0,71
707,intra,COLD,COLDC,COLDC9,HOT_T6,BIP_NaN,BIP,NaN,i8j0,BIP,1,16,NA,0,0,93
708,intra,COLD,COLDC,COLDC10,HOT_T6,BIP_NaN,BIP,NaN,i2j0,BIP,1,4,NA,0,0,22
709,intra,COLD,COLDC,COLDC10,HOT_T6,BIP_NaN,BIP,NaN,i4j0,BIP,1,8,NA,0,0,34
710,intra,COLD,COLDC,COLDC10,HOT_T6,BIP_NaN,BIP,NaN,i8j0,BIP,1,16,NA,0,0,125
711,intra,COLD,COLDA,COLDA1,HOT_T2,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,61
712,intra,COLD,COLDA,COLDA1,HOT_T2,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,63
713,intra,COLD,COLDA,COLDA1,HOT_T2,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,80
714,intra,COLD,COLDA,COLDA2,HOT_T2,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,49
715,intra,COLD,COLDA,COLDA2,HOT_T2,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,40
716,intra,COLD,COLDA,COLDA2,HOT_T2,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,62
717,intra,COLD,COLDA,COLDA3,HOT_T2,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,47
718,intra,COLD,COLDA,COLDA3,HOT_T2,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,34
719,intra,COLD,COLDA,COLDA3,HOT_T2,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,93
720,intra,COLD,COLDB,COLDB4,HOT_T4,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,6
721,intra,COLD,COLDB,COLDB4,HOT_T4,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,63
722,intra,COLD,COLDB,COLDB4,HOT_T4,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,103
723,intra,COLD,COLDB,COLDB5,HOT_T4,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,36
724,intra,COLD,COLDB,COLDB5,HOT_T4,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,56
725,intra,COLD,COLDB,COLDB5,HOT_T4,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,91
726,intra,COLD,COLDB,COLDB6,HOT_T4,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,5
727,intra,COLD,COLDB,COLDB6,HOT_T4,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,30
728,intra,COLD,COLDB,COLDB6,HOT_T4,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,64
729,intra,COLD,COLDB,COLDB7,HOT_T4,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,44
730,intra,COLD,COLDB,COLDB7,HOT_T4,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,95
731,intra,COLD,COLDB,COLDB7,HOT_T4,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,52
732,intra,COLD,COLDC,COLDC8,HOT_T6,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,35
733,intra,COLD,COLDC,COLDC8,HOT_T6,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,38
734,intra,COLD,COLDC,COLDC8,HOT_T6,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,78
735,intra,COLD,COLDC,COLDC9,HOT_T6,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,46
736,intra,COLD,COLDC,COLDC9,HOT_T6,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,79
737,intra,COLD,COLDC,COLDC9,HOT_T6,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,87
738,intra,COLD,COLDC,COLDC10,HOT_T6,PAL_NaN,PAL,NaN,i2j0,PAL,2,4,NA,0,0,58
739,intra,COLD,COLDC,COLDC10,HOT_T6,PAL_NaN,PAL,NaN,i4j0,PAL,2,8,NA,0,0,65
740,intra,COLD,COLDC,COLDC10,HOT_T6,PAL_NaN,PAL,NaN,i8j0,PAL,2,16,NA,0,0,78
741,intra,COLD,COLDA,COLDA1,HOT_T1,SUL_NaN,SUL,NaN,i2j0,SUL,5,4,NA,0,0,29
742,intra,COLD,COLDA,COLDA1,HOT_T1,SUL_NaN,SUL,NaN,i4j0,SUL,5,8,NA,0,0,78
743,intra,COLD,COLDA,COLDA1,HOT_T1,SUL_NaN,SUL,NaN,i8j0,SUL,5,16,NA,0,0,78
744,intra,COLD,COLDA,COLDA2,HOT_T1,SUL_NaN,SUL,NaN,i2j0,SUL,5,4,NA,0,0,59
745,intra,COLD,COLDA,COLDA2,HOT_T1,SUL_NaN,SUL,NaN,i4j0,SUL,5,8,NA,0,0,68
746,intra,COLD,COLDA,COLDA2,HOT_T1,SUL_NaN,SUL,NaN,i8j0,SUL,5,16,NA,0,0,63
747,intra,COLD,COLDA,COLDA3,HOT_T1,SUL_NaN,SUL,NaN,i2j0,SUL,5,4,NA,0,0,54
748,intra,COLD,COLDA,COLDA3,HOT_T1,SUL_NaN,SUL,NaN,i4j0,SUL,5,8,NA,0,0,71
749,intra,COLD,COLDA,COLDA3,HOT_T1,SUL_NaN,SUL,NaN,i8j0,SUL,5,16,NA,0,0,78
750,intra,COLD,COLDB,COLDB4,HOT_EXTRA,SUL_NaN,SUL,NaN,i2j0,SUL,5,4,NA,0,0,10
751,intra,COLD,COLDB,COLDB4,HOT_EXTRA,SUL_NaN,SUL,NaN,i4j0,SUL,5,8,NA,0,0,43
752,intra,COLD,COLDB,COLDB4,HOT_EXTRA,SUL_NaN,SUL,NaN,i8j0,SUL,5,16,NA,0,0,71
753,intra,COLD,COLDB,COLDB5,HOT_EXTRA,SUL_NaN,SUL,NaN,i2j0,SUL,5,4,NA,0,0,44
754,intra,COLD,COLDB,COLDB5,HOT_EXTRA,SUL_NaN,SUL,NaN,i4j0,SUL,5,8,NA,0,0,20
755,intra,COLD,COLDB,COLDB5,HOT_EXTRA,SUL_NaN,SUL,NaN,i8j0,SUL,5,16,NA,0,0,70
756,intra,COLD,COLDB,COLDB6,HOT_EXTRA,SUL_NaN,SUL,NaN,i2j0,SUL,5,4,NA,0,0,16
757,intra,COLD,COLDB,COLDB6,HOT_EXTRA,SUL_NaN,SUL,NaN,i4j0,SUL,5,8,NA,0,0,46
758,intra,COLD,COLDB,COLDB6,HOT_EXTRA,SUL_NaN,SUL,NaN,i8j0,SUL,5,16,NA,0,0,79
759,intra,COLD,COLDB,COLDB7,HOT_EXTRA,SUL_NaN,SUL,NaN,i2j0,SUL,5,4,NA,0,0,15
760,intra,COLD,COLDB,COLDB7,HOT_EXTRA,SUL_NaN,SUL,NaN,i4j0,SUL,5,8,NA,0,0,30
761,intra,COLD,COLDB,COLDB7,HOT_EXTRA,SUL_NaN,SUL,NaN,i8j0,SUL,5,16,NA,0,0,59
762,intra,COLD,COLDC,COLDC8,HOT_T5,SUL_NaN,SUL,NaN,i2j0,SUL,5,4,NA,0,0,21
763,intra,COLD,COLDC,COLDC8,HOT_T5,SUL_NaN,SUL,NaN,i4j0,SUL,5,8,NA,0,0,84
764,intra,COLD,COLDC,COLDC8,HOT_T5,SUL_NaN,SUL,NaN,i8j0,SUL,5,16,NA,0,0,95
765,intra,COLD,COLDC,COLDC9,HOT_T5,SUL_NaN,SUL,NaN,i2j0,SUL,5,4,NA,0,0,19
766,intra,COLD,COLDC,COLDC9,HOT_T5,SUL_NaN,SUL,NaN,i4j0,SUL,5,8,NA,0,0,58
767,intra,COLD,COLDC,COLDC9,HOT_T5,SUL_NaN,SUL,NaN,i8j0,SUL,5,16,NA,0,0,75
768,intra,COLD,COLDC,COLDC10,HOT_T5,SUL_NaN,SUL,NaN,i2j0,SUL,5,4,NA,0,0,60
769,intra,COLD,COLDC,COLDC10,HOT_T5,SUL_NaN,SUL,NaN,i4j0,SUL,5,8,NA,0,0,92
770,intra,COLD,COLDC,COLDC10,HOT_T5,SUL_NaN,SUL,NaN,i8j0,SUL,5,16,NA,0,0,98
771,intra,COLD,COLDA,COLDA1,HOT_T2,PST_NaN,PST,NaN,i2j0,PST,4,4,NA,0,0,18
772,intra,COLD,COLDA,COLDA1,HOT_T2,PST_NaN,PST,NaN,i4j0,PST,4,8,NA,0,0,25
773,intra,COLD,COLDA,COLDA1,HOT_T2,PST_NaN,PST,NaN,i8j0,PST,4,16,NA,0,0,68
774,intra,COLD,COLDA,COLDA2,HOT_T2,PST_NaN,PST,NaN,i2j0,PST,4,4,NA,0,0,19
775,intra,COLD,COLDA,COLDA2,HOT_T2,PST_NaN,PST,NaN,i4j0,PST,4,8,NA,0,0,19
776,intra,COLD,COLDA,COLDA2,HOT_T2,PST_NaN,PST,NaN,i8j0,PST,4,16,NA,0,0,59
777,intra,COLD,COLDA,COLDA3,HOT_T2,PST_NaN,PST,NaN,i2j0,PST,4,4,NA,0,0,18
778,intra,COLD,COLDA,COLDA3,HOT_T2,PST_NaN,PST,NaN,i4j0,PST,4,8,NA,0,0,28
779,intra,COLD,COLDA,COLDA3,HOT_T2,PST_NaN,PST,NaN,i8j0,PST,4,16,NA,0,0,60
780,intra,COLD,COLDB,COLDB4,HOT_T4,PST_NaN,PST,NaN,i2j0,PST,4,4,NA,0,0,14
781,intra,COLD,COLDB,COLDB4,HOT_T4,PST_NaN,PST,NaN,i4j0,PST,4,8,NA,0,0,29
782,intra,COLD,COLDB,COLDB4,HOT_T4,PST_NaN,PST,NaN,i8j0,PST,4,16,NA,0,0,42
783,intra,COLD,COLDB,COLDB5,HOT_T4,PST_NaN,PST,NaN,i2j0,PST,4,4,NA,0,0,16
784,intra,COLD,COLDB,COLDB5,HOT_T4,PST_NaN,PST,NaN,i4j0,PST,4,8,NA,0,0,29
785,intra,COLD,COLDB,COLDB5,HOT_T4,PST_NaN,PST,NaN,i8j0,PST,4,16,NA,0,0,44
786,intra,COLD,COLDB,COLDB6,HOT_T4,PST_NaN,PST,NaN,i2j0,PST,4,4,NA,0,0,18
787,intra,COLD,COLDB,COLDB6,HOT_T4,PST_NaN,PST,NaN,i4j0,PST,4,8,NA,0,0,20
788,intra,COLD,COLDB,COLDB6,HOT_T4,PST_NaN,PST,NaN,i8j0,PST,4,16,NA,0,0,46
789,intra,COLD,COLDB,COLDB7,HOT_T4,PST_NaN,PST,NaN,i2j0,PST,4,4,NA,0,0,11
790,intra,COLD,COLDB,COLDB7,HOT_T4,PST_NaN,PST,NaN,i4j0,PST,4,8,NA,0,0,28
791,intra,COLD,COLDB,COLDB7,HOT_T4,PST_NaN,PST,NaN,i8j0,PST,4,16,NA,0,0,34
792,intra,COLD,COLDC,COLDC8,HOT_T6,PST_NaN,PST,NaN,i2j0,PST,4,4,NA,0,0,19
793,intra,COLD,COLDC,COLDC8,HOT_T6,PST_NaN,PST,NaN,i4j0,PST,4,8,NA,0,0,31
794,intra,COLD,COLDC,COLDC8,HOT_T6,PST_NaN,PST,NaN,i8j0,PST,4,16,NA,0,0,35
795,intra,COLD,COLDC,COLDC9,HOT_T6,PST_NaN,PST,NaN,i2j0,PST,4,4,NA,0,0,19
796,intra,COLD,COLDC,COLDC9,HOT_T6,PST_NaN,PST,NaN,i4j0,PST,4,8,NA,0,0,25
797,intra,COLD,COLDC,COLDC9,HOT_T6,PST_NaN,PST,NaN,i8j0,PST,4,16,NA,0,0,36
798,intra,COLD,COLDC,COLDC10,HOT_T6,PST_NaN,PST,NaN,i2j0,PST,4,4,NA,0,0,14
799,intra,COLD,COLDC,COLDC10,HOT_T6,PST_NaN,PST,NaN,i4j0,PST,4,8,NA,0,0,15
800,intra,COLD,COLDC,COLDC10,HOT_T6,PST_NaN,PST,NaN,i8j0,PST,4,16,NA,0,0,39
251,inter,COLD,COLDA,COLDA1,COLD_T1,PAL_BIP,PAL,BIP,i4j2,PAL,2,8,BIP,1,4,32
252,inter,COLD,COLDA,COLDA1,COLD_T1,PAL_BIP,PAL,BIP,i4j4,PAL,2,8,BIP,1,8,9
253,inter,COLD,COLDA,COLDA1,COLD_T1,PAL_BIP,PAL,BIP,i4j8,PAL,2,8,BIP,1,16,31
254,inter,COLD,COLDA,COLDA1,COLD_T1,PAL_BIP,PAL,BIP,i2j4,PAL,2,4,BIP,1,8,43
255,inter,COLD,COLDA,COLDA1,COLD_T1,PAL_BIP,PAL,BIP,i8j4,PAL,2,16,BIP,1,8,38
256,inter,COLD,COLDA,COLDA2,COLD_T1,PAL_BIP,PAL,BIP,i4j2,PAL,2,8,BIP,1,4,45
257,inter,COLD,COLDA,COLDA2,COLD_T1,PAL_BIP,PAL,BIP,i4j4,PAL,2,8,BIP,1,8,37
258,inter,COLD,COLDA,COLDA2,COLD_T1,PAL_BIP,PAL,BIP,i4j8,PAL,2,8,BIP,1,16,27
259,inter,COLD,COLDA,COLDA2,COLD_T1,PAL_BIP,PAL,BIP,i2j4,PAL,2,4,BIP,1,8,39
260,inter,COLD,COLDA,COLDA2,COLD_T1,PAL_BIP,PAL,BIP,i8j4,PAL,2,16,BIP,1,8,19
261,inter,COLD,COLDA,COLDA3,COLD_T1,PAL_BIP,PAL,BIP,i4j2,PAL,2,8,BIP,1,4,57
262,inter,COLD,COLDA,COLDA3,COLD_T1,PAL_BIP,PAL,BIP,i4j4,PAL,2,8,BIP,1,8,46
263,inter,COLD,COLDA,COLDA3,COLD_T1,PAL_BIP,PAL,BIP,i4j8,PAL,2,8,BIP,1,16,32
264,inter,COLD,COLDA,COLDA3,COLD_T1,PAL_BIP,PAL,BIP,i2j4,PAL,2,4,BIP,1,8,35
265,inter,COLD,COLDA,COLDA3,COLD_T1,PAL_BIP,PAL,BIP,i8j4,PAL,2,16,BIP,1,8,11
266,inter,COLD,COLDB,COLDB4,COLD_T3,PAL_BIP,PAL,BIP,i4j2,PAL,2,8,BIP,1,4,54
267,inter,COLD,COLDB,COLDB4,COLD_T3,PAL_BIP,PAL,BIP,i4j4,PAL,2,8,BIP,1,8,51
268,inter,COLD,COLDB,COLDB4,COLD_T3,PAL_BIP,PAL,BIP,i4j8,PAL,2,8,BIP,1,16,25
269,inter,COLD,COLDB,COLDB4,COLD_T3,PAL_BIP,PAL,BIP,i2j4,PAL,2,4,BIP,1,8,50
270,inter,COLD,COLDB,COLDB4,COLD_T3,PAL_BIP,PAL,BIP,i8j4,PAL,2,16,BIP,1,8,57
271,inter,COLD,COLDB,COLDB5,COLD_T3,PAL_BIP,PAL,BIP,i4j2,PAL,2,8,BIP,1,4,39
272,inter,COLD,COLDB,COLDB5,COLD_T3,PAL_BIP,PAL,BIP,i4j4,PAL,2,8,BIP,1,8,48
273,inter,COLD,COLDB,COLDB5,COLD_T3,PAL_BIP,PAL,BIP,i4j8,PAL,2,8,BIP,1,16,33
274,inter,COLD,COLDB,COLDB5,COLD_T3,PAL_BIP,PAL,BIP,i2j4,PAL,2,4,BIP,1,8,44
275,inter,COLD,COLDB,COLDB5,COLD_T3,PAL_BIP,PAL,BIP,i8j4,PAL,2,16,BIP,1,8,55
276,inter,COLD,COLDB,COLDB6,COLD_T3,PAL_BIP,PAL,BIP,i4j2,PAL,2,8,BIP,1,4,26
277,inter,COLD,COLDB,COLDB6,COLD_T3,PAL_BIP,PAL,BIP,i4j4,PAL,2,8,BIP,1,8,44
278,inter,COLD,COLDB,COLDB6,COLD_T3,PAL_BIP,PAL,BIP,i4j8,PAL,2,8,BIP,1,16,24
279,inter,COLD,COLDB,COLDB6,COLD_T3,PAL_BIP,PAL,BIP,i2j4,PAL,2,4,BIP,1,8,59
280,inter,COLD,COLDB,COLDB6,COLD_T3,PAL_BIP,PAL,BIP,i8j4,PAL,2,16,BIP,1,8,17
281,inter,COLD,COLDB,COLDB7,COLD_T3,PAL_BIP,PAL,BIP,i4j2,PAL,2,8,BIP,1,4,51
282,inter,COLD,COLDB,COLDB7,COLD_T3,PAL_BIP,PAL,BIP,i4j4,PAL,2,8,BIP,1,8,56
283,inter,COLD,COLDB,COLDB7,COLD_T3,PAL_BIP,PAL,BIP,i4j8,PAL,2,8,BIP,1,16,35
284,inter,COLD,COLDB,COLDB7,COLD_T3,PAL_BIP,PAL,BIP,i2j4,PAL,2,4,BIP,1,8,34
285,inter,COLD,COLDB,COLDB7,COLD_T3,PAL_BIP,PAL,BIP,i8j4,PAL,2,16,BIP,1,8,67
286,inter,COLD,COLDC,COLDC8,COLD_T6,PAL_BIP,PAL,BIP,i4j2,PAL,2,8,BIP,1,4,56
287,inter,COLD,COLDC,COLDC8,COLD_T6,PAL_BIP,PAL,BIP,i4j4,PAL,2,8,BIP,1,8,59
288,inter,COLD,COLDC,COLDC8,COLD_T6,PAL_BIP,PAL,BIP,i4j8,PAL,2,8,BIP,1,16,36
289,inter,COLD,COLDC,COLDC8,COLD_T6,PAL_BIP,PAL,BIP,i2j4,PAL,2,4,BIP,1,8,5
290,inter,COLD,COLDC,COLDC8,COLD_T6,PAL_BIP,PAL,BIP,i8j4,PAL,2,16,BIP,1,8,39
291,inter,COLD,COLDC,COLDC9,COLD_T6,PAL_BIP,PAL,BIP,i4j2,PAL,2,8,BIP,1,4,62
292,inter,COLD,COLDC,COLDC9,COLD_T6,PAL_BIP,PAL,BIP,i4j4,PAL,2,8,BIP,1,8,25
293,inter,COLD,COLDC,COLDC9,COLD_T6,PAL_BIP,PAL,BIP,i4j8,PAL,2,8,BIP,1,16,34
294,inter,COLD,COLDC,COLDC9,COLD_T6,PAL_BIP,PAL,BIP,i2j4,PAL,2,4,BIP,1,8,44
295,inter,COLD,COLDC,COLDC9,COLD_T6,PAL_BIP,PAL,BIP,i8j4,PAL,2,16,BIP,1,8,43
296,inter,COLD,COLDC,COLDC10,COLD_T6,PAL_BIP,PAL,BIP,i4j2,PAL,2,8,BIP,1,4,65
297,inter,COLD,COLDC,COLDC10,COLD_T6,PAL_BIP,PAL,BIP,i4j4,PAL,2,8,BIP,1,8,64
298,inter,COLD,COLDC,COLDC10,COLD_T6,PAL_BIP,PAL,BIP,i4j8,PAL,2,8,BIP,1,16,36
299,inter,COLD,COLDC,COLDC10,COLD_T6,PAL_BIP,PAL,BIP,i2j4,PAL,2,4,BIP,1,8,40
300,inter,COLD,COLDC,COLDC10,COLD_T6,PAL_BIP,PAL,BIP,i8j4,PAL,2,16,BIP,1,8,43
301,inter,COLD,COLDA,COLDA1,COLD_T1,PST_BIP,PST,BIP,i4j2,PST,4,8,BIP,1,4,31
302,inter,COLD,COLDA,COLDA1,COLD_T1,PST_BIP,PST,BIP,i4j4,PST,4,8,BIP,1,8,33
303,inter,COLD,COLDA,COLDA1,COLD_T1,PST_BIP,PST,BIP,i4j8,PST,4,8,BIP,1,16,20
304,inter,COLD,COLDA,COLDA1,COLD_T1,PST_BIP,PST,BIP,i2j4,PST,4,4,BIP,1,8,18
305,inter,COLD,COLDA,COLDA1,COLD_T1,PST_BIP,PST,BIP,i8j4,PST,4,16,BIP,1,8,53
306,inter,COLD,COLDA,COLDA2,COLD_T1,PST_BIP,PST,BIP,i4j2,PST,4,8,BIP,1,4,24
307,inter,COLD,COLDA,COLDA2,COLD_T1,PST_BIP,PST,BIP,i4j4,PST,4,8,BIP,1,8,22
308,inter,COLD,COLDA,COLDA2,COLD_T1,PST_BIP,PST,BIP,i4j8,PST,4,8,BIP,1,16,18
309,inter,COLD,COLDA,COLDA2,COLD_T1,PST_BIP,PST,BIP,i2j4,PST,4,4,BIP,1,8,16
310,inter,COLD,COLDA,COLDA2,COLD_T1,PST_BIP,PST,BIP,i8j4,PST,4,16,BIP,1,8,44
311,inter,COLD,COLDA,COLDA3,COLD_T1,PST_BIP,PST,BIP,i4j2,PST,4,8,BIP,1,4,35
312,inter,COLD,COLDA,COLDA3,COLD_T1,PST_BIP,PST,BIP,i4j4,PST,4,8,BIP,1,8,34
313,inter,COLD,COLDA,COLDA3,COLD_T1,PST_BIP,PST,BIP,i4j8,PST,4,8,BIP,1,16,17
314,inter,COLD,COLDA,COLDA3,COLD_T1,PST_BIP,PST,BIP,i2j4,PST,4,4,BIP,1,8,23
